Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40
0.021981,0.018903,-0.014911,-0.06278,-0.045513,-0.012043,-0.043463,0.013472,-0.037886,0.067077,-0.042582,0.017581,-0.065483,-0.077287,-0.045389,-0.047473,-0.025703,-0.001794,0.026072,0.057354,-0.007472,-0.061208,0.018041,-0.037256,0.023363,0.040094,-0.016924,-0.0096,-0.041345,0.05176,0.012587,0.013004,-0.027181,0.044901,0.028383,-0.03838,0.023568,-0.022027,0.065762,-0.03622,-0.062268
-0.001321,0.051256,-0.049235,-0.019805,0.022336,-0.023936,-0.019855,0.011215,0.002989,0.018571,0.013376,-0.005595,0.008009,-0.020857,0.019995,0.050549,0.035188,0.025428,0.002887,-0.013276,-0.008433,0.000043,0.016423,0.005216,-0.003081,0.033563,-0.059089,0.025277,-0.029957,-0.014383,-0.023445,0.050358,-0.007958,-0.002251,0.011242,0.017728,-0.024148,-0.026658,-0.002517,-0.030042,0.020144
-0.009214,-0.034225,0.013067,0.028081,-0.01727,0.035327,0.047251,-0.00842,0.018797,-0.067396,-0.03117,-0.002934,-0.018217,0.054324,0.000029,-0.002478,-0.035168,0.009794,-0.018388,0.006705,-0.005452,-0.026205,-0.017671,0.034591,-0.035504,-0.036505,0.047948,-0.046013,0.051447,-0.016499,0.038117,-0.022578,0.012767,-0.008065,-0.027283,-0.031028,0.010791,0.054378,-0.053573,0.026914,0.025179
0.01275,0.013268,-0.034994,-0.020166,0.008259,-0.037938,0.03552,-0.018616,-0.018,-0.077787,-0.035164,-0.012989,-0.018154,-0.025213,-0.033821,0.040201,-0.003295,0.028,-0.027777,0.006524,-0.040512,-0.060151,-0.013658,0.003589,-0.052011,-0.003535,-0.025933,-0.012446,0.015556,0.035306,-0.006676,0.039207,-0.007253,0.069921,-0.0055,-0.009948,-0.015448,0.030946,-0.01996,0.005461,0.028358
-0.002748,0.053446,0.001991,0.004417,-0.02248,-0.021602,-0.07365,0.001781,0.015799,0.001662,0.000915,-0.018956,0.034054,0.004719,0.025214,0.035937,0.034713,0.020974,0.05005,-0.00996,-0.011417,0.039017,-0.004906,0.001986,0.018481,0.009855,-0.064562,0.034753,-0.018531,-0.044392,-0.034347,0.007538,0.003449,-0.052332,-0.021049,-0.005066,-0.039095,-0.020252,0.014285,-0.015251,0.062382
-0.020322,0.001453,0.009529,0.022518,-0.022657,0.049547,-0.025543,0.020837,0.013169,0.079255,0.033933,-0.005721,0.00471,0.004145,0.045879,-0.035197,-0.029299,-0.032917,0.034991,0.00508,0.035554,0.062717,0.034078,-0.021745,0.036143,0.011362,0.025553,0.017889,-0.008704,-0.038767,0.004086,-0.044945,0.011352,-0.074922,0.000994,0.007705,0.015528,-0.024996,-0.01341,-0.007651,-0.012866
0.02378,-0.00922,0.005412,-0.02643,-0.043674,0.025216,-0.0437,0.013592,0.017324,0.043752,-0.021853,0.027637,-0.02072,-0.007194,0.055496,-0.020328,0.021467,0.01215,0.023174,0.035396,0.019027,-0.012873,-0.037808,0.038047,0.05211,-0.002758,-0.019333,-0.014799,0.012238,-0.052211,0.039557,-0.009272,-0.00188,-0.047489,-0.015718,-0.056016,-0.012597,-0.028353,-0.022193,-0.017199,-0.009573
0.013385,0.012812,-0.023073,-0.012027,0.02918,-0.035335,0.017108,-0.011881,-0.011609,-0.03829,-0.014354,-0.015226,0.003154,0.003581,-0.042925,0.042142,0.030493,0.031282,-0.021082,-0.007069,-0.034808,-0.027045,0.001651,-0.011586,-0.03358,0.027637,-0.024954,0.00169,-0.012484,0.021918,-0.021434,0.029341,-0.021598,0.033362,0.000809,0.008355,-0.023506,-0.005652,0.004604,0.002162,0.032659
0.068096,0.054737,-0.032201,-0.074692,-0.010716,0.056476,0.053653,0.055772,0.014272,0.03025,0.000281,0.031489,0.01536,-0.069717,0.030263,-0.002867,-0.024046,0.015576,-0.051492,0.067089,-0.020788,-0.017492,0.012135,-0.001503,-0.015829,0.035598,0.01083,-0.026702,-0.010958,-0.010035,0.095618,0.012806,0.061078,0.032409,0.028787,-0.013033,0.012317,-0.028538,-0.004825,-0.020167,-0.020503
0.035309,-0.025837,-0.014757,-0.014293,-0.021529,-0.032832,0.00718,-0.003436,0.016628,-0.056754,-0.01715,0.027472,-0.043163,-0.041888,0.024113,0.001525,0.075554,0.030473,-0.011959,0.025013,-0.034585,-0.044942,-0.03519,0.030627,0.057105,-0.002265,0.014086,-0.005235,0.027862,0.004231,-0.000942,0.016221,-0.014177,0.043341,-0.001231,-0.043552,-0.019054,-0.026698,-0.023713,0.026919,0.013757
-0.002949,0.021313,-0.032256,0.002004,0.041424,-0.034081,0.031256,-0.004815,-0.005708,-0.038311,0.012883,-0.016017,0.005115,0.000207,-0.025608,0.042475,0.027678,0.015042,-0.024035,-0.020804,-0.026858,-0.00536,0.024401,-0.010682,-0.030219,0.02731,-0.001226,0.015536,-0.011198,0.022987,-0.026364,0.035298,-0.017785,0.034514,0.013884,0.028139,-0.011796,-0.003646,-0.002409,0.00428,0.026284
0.063739,-0.01074,-0.04051,-0.076016,-0.015867,0.030769,0.003542,0.049832,0.005047,0.070037,-0.037495,0.018846,-0.037682,-0.066501,0.033377,-0.018077,-0.003117,0.018095,-0.035734,0.052211,-0.032444,-0.044576,0.004566,-0.037852,0.024817,0.06282,0.001518,-0.014874,-0.012141,0.00477,0.054855,-0.003001,0.012889,-0.00157,0.021599,-0.014819,-0.006494,-0.060658,-0.017402,-0.001485,-0.030752
-0.033261,0.00309,0.019436,-0.037007,0.002505,0.007685,0.014944,-0.015313,-0.015253,-0.023269,-0.026011,-0.015717,0.055969,-0.014761,0.06428,-0.005063,-0.051485,0.033017,-0.017739,-0.03488,-0.022083,-0.009737,-0.00501,-0.043022,-0.033483,0.005142,-0.009229,0.009006,0.012111,0.019235,0.002725,0.038472,0.046773,0.006784,-0.05879,0.007506,0.045044,0.095902,0.048587,-0.023698,0.046808
-0.009578,0.00624,-0.057494,-0.016699,0.01954,-0.02018,-0.028795,0.006456,-0.02353,0.071499,0.030595,-0.004334,-0.024206,-0.048438,0.00035,0.017584,0.042632,0.002282,0.016275,-0.008471,0.014828,-0.007087,0.028461,-0.02066,0.026543,0.028909,-0.042375,0.00399,-0.038573,0.008952,-0.03341,0.020792,-0.023198,-0.003642,0.036222,0.029795,-0.01143,-0.044544,-0.005983,-0.028931,-0.041362
0.005862,0.02285,-0.00056,0.01775,0.007938,-0.04457,0.029396,-0.023848,-0.00331,-0.113167,-0.030309,-0.018989,0.008829,-0.013372,-0.044276,0.029983,-0.006633,0.00238,-0.020194,0.007237,-0.050487,-0.024979,-0.003439,-0.013729,-0.047835,-0.01472,0.01675,0.005241,0.017482,0.041975,-0.018888,0.022052,0.013272,0.068906,-0.004665,0.008366,-0.012021,0.040754,0.003513,0.034765,0.046767
-0.042078,-0.011158,-0.039788,0.057111,0.079107,-0.01315,0.055539,-0.054867,0.013222,-0.02288,0.087324,-0.008787,0.046412,-0.00182,0.090056,0.046188,0.029456,-0.045173,-0.023064,-0.032451,0.051457,0.064009,-0.030886,0.032995,-0.011118,-0.060101,-0.009721,0.030543,0.043138,-0.052272,-0.034799,0.004227,0.000764,-0.025239,-0.013427,0.040174,-0.027358,0.003099,-0.110581,0.007556,-0.00345
0.009376,0.023631,-0.021711,0.008103,0.022248,-0.048866,0.009323,-0.023479,-0.013785,-0.071357,-0.022929,-0.009817,-0.005218,0.002023,-0.061868,0.043134,0.02059,0.007089,-0.015146,0.001912,-0.026445,-0.031553,-0.006147,0.009032,-0.046221,-0.012428,-0.023843,-0.005603,-0.004719,0.026689,-0.0236,0.036305,-0.010052,0.057224,0.013343,0.008543,-0.030353,0.01588,-0.006745,0.011499,0.016607
-0.037828,0.021391,-0.008545,0.013178,0.023901,0.034717,0.002261,0.017745,0.004894,0.07236,0.031181,-0.009321,0.00745,0.031087,0.022805,-0.015902,-0.055542,-0.044163,0.001932,-0.014394,0.038787,0.047509,0.054245,-0.016055,-0.020061,0.021091,0.027909,0.020139,-0.015556,-0.018663,0.013208,-0.002988,-0.001602,-0.051144,0.013845,0.033386,0.027759,0.006138,-0.010387,-0.023612,-0.031995
-0.050452,-0.02832,0.040178,0.000568,0.001627,-0.004881,0.026818,-0.047432,-0.026101,-0.077485,-0.040018,-0.037167,0.051824,0.045477,-0.02557,-0.00119,-0.069069,0.033412,-0.017653,-0.040861,-0.034862,-0.016478,0.009183,-0.066307,-0.076296,-0.022327,0.002483,-0.023252,0.008171,0.037657,-0.038974,0.002032,0.03966,0.024893,-0.061204,0.012309,0.037765,0.127529,0.061365,0.003642,0.063484
0.03674,0.018234,0.023505,0.092922,-0.012977,0.007191,-0.027364,0.010085,0.031046,-0.016058,-0.031577,0.048458,-0.007699,-0.034086,-0.023644,-0.049403,0.030863,-0.000962,-0.002018,-0.002593,-0.049796,-0.007741,0.014749,0.002461,0.040145,-0.04413,0.029751,0.061376,-0.000431,0.043228,-0.057716,0.060248,0.084776,0.074558,0.042416,0.081805,0.004434,-0.009307,-0.016603,0.073252,-0.044416
0.008582,-0.00622,-0.025128,0.037367,-0.042419,0.012615,-0.042579,0.020126,0.034587,0.028312,0.028952,0.03661,-0.051621,-0.026513,0.04106,-0.017734,0.071449,0.003392,0.037242,0.012587,0.011287,0.018458,0.006973,0.040577,0.094362,-0.024425,0.000475,0.009279,-0.003034,-0.039737,-0.0282,-0.006104,0.008083,-0.017886,0.033589,-0.011209,-0.017855,-0.060277,-0.043994,0.017788,-0.027909
0.0748,0.01997,-0.011464,-0.062229,0.016559,0.056438,0.078457,0.032817,0.024685,0.019508,0.01609,0.034875,0.039577,-0.054607,0.065511,-0.009985,-0.002316,0.003298,-0.070195,0.062047,-0.014617,0.010762,-0.023011,0.00014,-0.000157,0.029606,0.032155,-0.008676,0.015616,-0.028295,0.098228,-0.005736,0.049644,0.012527,0.003106,-0.018251,0.002874,-0.041608,-0.031099,0.000455,-0.008539
-0.046747,0.05253,0.002549,0.131624,0.07334,0.028013,-0.020652,-0.011622,0.131876,0.006329,-0.069795,0.047197,-0.00273,0.024386,-0.013573,0.031385,-0.014941,-0.00482,-0.038954,0.101414,-0.018914,-0.081353,0.005431,0.021431,0.024312,0.038503,0.033986,0.010669,-0.049062,-0.006804,-0.018963,0.05288,0.061017,0.010206,-0.005053,0.047887,0.024548,-0.014102,0.025953,0.031851,-0.007558
-0.066115,-0.045731,-0.054346,0.003288,-0.073949,0.063852,-0.039683,0.049439,-0.131527,-0.083873,0.052928,-0.01193,0.186444,-0.017979,-0.068758,0.074444,0.032408,-0.071091,0.02321,0.016005,0.118776,0.047088,0.04832,0.046572,0.083344,-0.023106,0.016568,-0.121793,-0.078521,-0.018209,0.094781,0.016853,0.100414,0.120544,0.087664,0.045416,0.040646,-0.019562,0.024451,0.008978,0.124375
0.100851,0.084773,-0.055355,-0.162434,-0.073584,-0.134778,0.004524,-0.004397,0.16475,-0.005814,-0.092231,0.116936,-0.016325,0.215162,-0.005238,-0.143953,-0.074082,-0.039432,0.031642,-0.085924,-0.029046,-0.014209,-0.012428,0.041137,0.002132,0.174268,0.090543,-0.014327,0.024324,-0.086901,-0.215158,-0.105184,-0.017108,0.057947,-0.064529,0.174431,-0.009847,0.02643,-0.109418,-0.131031,-0.019764
0.125959,-0.010213,0.051933,0.033261,-0.055174,0.088977,0.029329,0.008841,-0.122336,0.06577,0.027622,0.021014,0.032843,0.060991,-0.111974,-0.080819,0.03626,0.07809,0.044758,-0.115281,0.011146,0.089217,-0.009758,0.045886,-0.063904,-0.088508,-0.088399,0.049979,0.007509,-0.005773,-0.062664,0.028479,0.023639,0.0336,0.03811,0.050337,-0.050551,-0.046421,-0.079994,0.008274,-0.040319
-0.047436,0.143175,-0.143968,0.019639,0.047014,0.142069,0.00397,-0.06057,0.102107,-0.008079,-0.161942,0.011676,-0.066037,-0.039382,-0.016985,-0.108087,0.078208,0.120156,0.069835,-0.090596,-0.151745,0.044685,-0.292523,0.011712,-0.081373,0.071409,-0.014247,-0.11875,0.004157,0.113632,0.028117,-0.172058,-0.073309,-0.085838,0.04025,0.123008,0.038847,0.043097,0.047855,-0.028527,-0.121061
-0.157206,-0.031684,-0.087042,-0.058524,0.040841,-0.051392,-0.014053,-0.071348,0.100994,-0.070867,-0.034369,0.009181,-0.009587,-0.064506,0.137393,0.076274,-0.078283,-0.082493,-0.074279,0.149077,0.018511,-0.063809,-0.001323,-0.119588,0.053646,0.044857,0.023844,-0.072402,-0.063636,-0.024432,0.015391,-0.037308,0.021131,0.003079,-0.041813,-0.089181,0.055356,0.068433,0.117846,-0.012146,0.051523
0.061832,0.020213,0.048078,0.019942,0.066761,0.122343,-0.01728,0.01954,0.146925,0.02384,0.058186,-0.083486,-0.182624,-0.010443,0.026784,0.069238,0.071085,-0.078736,0.171782,-0.193731,-0.011441,0.109452,-0.069772,-0.146839,-0.006885,-0.132008,0.029394,-0.160757,-0.013755,-0.018501,0.16443,0.06243,0.013093,0.079159,0.183835,0.103679,-0.063828,0.064165,0.159126,-0.056344,0.130141
0.005005,0.070024,0.214232,-0.046802,-0.139181,0.029575,0.101662,0.038725,0.028453,0.06498,-0.053539,0.099487,-0.122772,-0.072369,0.001831,0.101973,-0.004471,-0.026624,-0.109868,0.062657,0.146664,0.020838,-0.158417,0.080208,-0.079177,0.070569,-0.03827,-0.021936,0.107677,0.05164,-0.157201,0.049168,-0.123262,-0.10199,0.202364,0.131053,0.173554,0.017533,0.04345,0.048465,0.176345
0.132219,0.026463,0.037945,-0.012279,-0.051389,-0.038694,-0.009601,0.088987,-0.128287,0.022806,0.065151,-0.05223,-0.042356,0.003995,-0.081422,-0.055811,0.101743,0.00701,0.090911,-0.159749,-0.007132,0.08175,0.030797,0.107728,-0.029137,-0.037394,0.041519,0.043566,0.09242,0.039791,0.024502,0.015151,-0.06876,-0.023628,0.064737,0.059322,-0.066282,-0.032069,-0.140779,-0.00004,-0.060401
0.012355,0.024406,0.246852,-0.122141,-0.081364,0.117218,-0.003324,-0.059683,0.116233,0.082047,-0.105997,-0.166457,-0.03145,-0.157656,0.103287,-0.050815,-0.063991,-0.250459,-0.201405,-0.122641,0.126576,-0.092795,-0.003708,0.231271,-0.118022,0.061842,-0.000809,-0.036069,0.087868,-0.142465,-0.268946,0.003033,-0.208133,0.189642,0.071283,0.018032,0.029535,-0.159344,0.120889,0.086541,0.16259
0.000041,-0.083583,0.001743,-0.012012,-0.040283,0.030438,-0.049231,0.097702,0.004719,0.036625,-0.034175,-0.030277,0.038762,0.063013,0.017445,0.054601,0.060544,0.087596,-0.03011,-0.044026,0.003564,-0.109468,0.098427,-0.008213,-0.006084,0.026891,0.039303,-0.138822,0.013382,-0.030853,0.010276,-0.005877,0.103885,-0.067898,0.03916,0.102605,-0.023705,0.032012,-0.031841,0.00209,0.024542
-0.012999,-0.056923,0.036518,0.026052,-0.050716,0.006762,-0.017128,-0.020624,0.00291,-0.054073,-0.051961,-0.01496,-0.031775,0.047557,-0.015276,-0.018807,-0.014768,0.014053,0.023595,0.003341,-0.010099,-0.030668,-0.026226,0.008622,0.001551,-0.033581,0.02716,-0.040888,0.039931,-0.007101,-0.000401,-0.043514,-0.00776,-0.025823,-0.039913,-0.046507,-0.001094,0.045988,-0.018316,0.030346,0.035283
-0.036863,0.07239,-0.000109,0.036696,0.01834,-0.038254,0.025711,-0.064969,-0.018592,-0.057076,0.045769,0.022112,-0.031747,0.015417,-0.028463,-0.043369,-0.0466,-0.097598,0.039029,0.003508,0.028072,0.152765,-0.024798,0.031353,0.026406,-0.003176,-0.015375,0.15826,-0.017561,0.000265,-0.027946,0.044561,-0.111928,0.061235,-0.031062,-0.085876,0.015904,-0.026307,0.007163,-0.011248,0.032757
0.033791,-0.021765,-0.000004,-0.016293,0.010033,0.002295,0.009505,-0.024331,-0.035353,-0.020462,-0.018445,-0.01999,-0.027064,-0.026099,-0.013483,0.011368,0.002835,-0.007662,0.009948,0.014164,0.006155,0.036667,-0.005532,-0.001071,0.023116,-0.003013,-0.006038,-0.02108,-0.028477,-0.000062,-0.029111,-0.015901,0.019017,0.022317,-0.017798,-0.02088,-0.000777,0.014615,0.000287,0.013186,0.004016
-0.056302,0.012697,-0.020709,-0.007197,-0.004277,-0.030517,-0.022061,-0.028738,0.011162,-0.011231,0.025476,-0.001714,0.016913,-0.010933,0.038622,-0.001389,-0.000712,-0.020895,0.010314,-0.013334,-0.017474,0.008531,0.019114,-0.029607,-0.000067,-0.015796,-0.004763,0.04215,0.028756,-0.00485,-0.016677,0.023645,-0.01854,0.000372,0.01032,0.016291,0.030029,0.010974,0.008315,0.009493,-0.010867
-0.012691,0.033196,0.00268,0.025744,0.016779,-0.040364,-0.024652,0.010467,0.025232,-0.033102,0.002177,-0.010748,0.001243,0.006558,0.00685,0.01818,0.032626,-0.009464,0.003122,-0.026321,-0.023433,0.006329,0.011677,0.032902,0.008521,0.002049,0.012797,0.030885,0.025715,0.004593,-0.000079,0.041614,0.001642,-0.003624,-0.00596,0.031823,-0.004139,0.023468,-0.029246,0.01104,0.011792
0.041219,0.01024,0.010138,0.025986,-0.001269,-0.034993,-0.014671,-0.016327,-0.000655,-0.083347,-0.04112,0.000462,-0.00538,0.005438,-0.056568,0.031273,0.03864,-0.011525,-0.002449,0.033266,-0.010593,-0.010443,-0.040666,0.037552,-0.0111,-0.033992,-0.008988,-0.024891,0.000056,-0.003565,-0.002186,0.002873,0.013608,0.032802,0.003695,-0.019882,-0.059319,-0.000963,-0.024685,0.029794,0.025925
-0.000636,-0.005597,-0.005496,-0.007994,-0.039006,0.032573,-0.011675,0.008348,0.028332,0.005309,-0.004542,0.017905,-0.012644,0.006245,0.068671,0.002518,0.022059,0.040341,0.019278,0.012327,0.009633,-0.010173,-0.028322,0.046441,0.039496,-0.007823,-0.017465,-0.017742,0.019762,-0.056589,0.021528,-0.003981,0.00548,-0.042191,-0.030503,-0.053245,-0.00217,-0.004435,-0.027429,-0.016263,0.029002
-0.018691,-0.119351,-0.033022,-0.044152,-0.005254,0.04764,-0.07886,0.100387,0.038779,0.029748,-0.121579,-0.018018,-0.025072,0.112443,0.030931,0.031182,0.032028,0.054905,-0.119575,-0.053576,-0.065394,-0.029649,0.058565,-0.040978,-0.030826,0.027015,-0.030409,-0.076015,0.028648,-0.045073,0.040051,0.029325,0.068886,-0.110223,0.037603,0.077641,-0.055556,0.019895,-0.077955,0.053306,0.009904
-0.016131,0.115182,-0.030949,-0.044758,-0.137499,-0.103781,-0.043393,0.095408,-0.168375,-0.012877,-0.025736,0.115609,0.092584,0.048615,0.070356,0.067072,0.008274,0.101482,-0.2101,0.124648,0.099755,0.075391,-0.088425,0.196134,-0.032026,0.088779,0.00343,0.079221,-0.087538,0.202672,-0.17119,-0.208469,-0.034606,-0.16966,0.174112,0.016856,0.140211,0.152899,-0.026119,0.169949,-0.031023
0.019601,-0.004729,0.008545,-0.026978,0.005276,-0.04469,0.031219,-0.027323,-0.031034,-0.086656,-0.044033,-0.023236,0.01668,-0.034938,-0.031292,0.014015,-0.010233,0.017751,-0.02777,0.005521,-0.05331,-0.044252,-0.021694,-0.038306,-0.04519,0.003755,0.004758,-0.00203,0.023308,0.056551,-0.003548,0.020008,0.004211,0.067659,-0.024754,-0.003911,-0.004528,0.045339,0.018367,0.019061,0.043217
0.247646,-0.132351,-0.030229,-0.084876,0.026826,-0.16317,-0.080325,0.011158,-0.043937,0.057675,0.00688,0.068902,0.01296,0.189674,0.176589,0.138868,-0.13457,-0.111808,-0.009836,0.023591,0.115851,-0.108501,0.047341,-0.138501,0.011235,-0.118569,0.032034,0.060125,-0.136908,-0.052982,-0.025671,0.041853,0.086402,0.058547,0.086589,-0.040524,-0.15604,0.036796,-0.057186,0.065934,0.064717
0.046833,0.047795,0.125145,0.006761,0.000146,0.116734,0.033644,0.030665,0.133434,0.042741,0.022322,-0.027737,-0.198545,-0.040236,0.012423,0.088585,0.056582,-0.062161,0.106574,-0.134177,0.035854,0.090343,-0.114583,-0.090795,-0.038756,-0.071915,0.009805,-0.134977,0.040726,0.002693,0.076848,0.078683,-0.038237,0.01314,0.214114,0.134313,0.019865,0.0497,0.143865,-0.031652,0.167959
-0.001665,0.149464,-0.106571,0.041144,-0.002843,0.054878,-0.145053,0.077656,-0.121788,-0.038316,-0.020475,-0.114996,0.10931,0.040357,0.149244,-0.02181,0.044831,0.089981,-0.1083,-0.126029,-0.022598,0.030017,0.039954,0.232423,-0.073931,-0.003578,0.094557,0.042432,-0.188524,0.14642,-0.013942,-0.221114,-0.031301,-0.034836,0.128149,-0.115409,-0.018254,0.104094,0.123658,0.197081,-0.123999
0.004478,0.050588,-0.042601,0.08751,0.118989,0.193571,-0.098888,-0.055163,0.02502,-0.008294,-0.079339,-0.281649,0.078213,-0.044898,0.105404,-0.157951,-0.007279,-0.012594,0.0154,-0.248708,-0.129403,-0.163325,0.176425,0.154864,-0.104833,-0.018479,0.104794,0.026727,-0.084007,-0.100219,0.055783,-0.020631,-0.071238,0.139461,-0.135559,-0.211588,-0.157997,-0.152924,0.141239,0.080168,-0.136283
-0.151279,0.091129,-0.053173,0.015507,-0.106345,0.087458,0.006266,0.0498,-0.008154,-0.093575,0.026041,-0.027864,0.164183,-0.002212,-0.078233,-0.108474,0.06434,-0.004064,0.047963,-0.054717,0.065858,0.088257,0.056597,0.170968,0.06691,0.130231,0.09044,-0.092096,0.03147,-0.031739,-0.013798,-0.067174,-0.001271,0.154807,-0.009566,0.122805,0.056004,-0.035705,0.01439,-0.140777,0.075985
-0.002305,-0.041271,0.027294,0.031548,-0.027042,0.022286,0.025946,-0.014029,-0.002695,-0.026364,-0.006431,-0.000741,-0.022853,0.007855,-0.010008,-0.043529,-0.034451,-0.034038,0.003321,0.022911,0.009798,0.005192,-0.004681,-0.003643,0.00365,-0.033703,0.065696,-0.018906,0.037116,0.005981,0.01738,-0.047831,0.004234,0.002498,-0.007686,-0.020783,0.01606,0.022333,-0.032671,0.032807,-0.013114
-0.02837,-0.018206,-0.025323,-0.016083,0.006686,0.003955,0.013037,-0.04158,-0.032825,0.016059,0.005586,-0.003795,-0.003511,-0.040417,0.019714,-0.007269,-0.028323,-0.008187,0.001722,0.012163,0.019545,0.007644,-0.00334,-0.051829,-0.008445,-0.007944,-0.026589,-0.001007,-0.028966,0.006874,-0.044697,-0.008346,-0.005467,0.015326,-0.003982,-0.018076,0.009331,0.004722,0.030854,-0.016174,-0.009057
-0.024226,0.037475,0.007164,0.019185,0.010606,-0.037463,-0.027428,0.016144,0.035392,-0.022849,0.009275,-0.012236,0.0119,0.010266,0.026867,0.01001,0.027792,-0.000522,0.006952,-0.036868,-0.03748,0.004926,0.02532,0.017108,0.012093,0.016036,0.025355,0.047481,0.036213,0.00643,0.004216,0.043752,-0.002596,-0.015388,-0.008749,0.040438,0.016014,0.025206,-0.01545,0.012217,0.016695
0.011922,-0.009012,-0.004283,-0.00861,-0.040103,0.024409,-0.015614,0.008633,0.027969,0.001051,-0.007437,0.0152,-0.015012,0.002604,0.055742,0.005665,0.037639,0.044721,0.020088,0.016784,-0.000807,-0.011028,-0.030825,0.039576,0.046193,0.000549,-0.01906,-0.015703,0.016116,-0.052876,0.014653,-0.011022,-0.001016,-0.03959,-0.028237,-0.054574,-0.013456,-0.021233,-0.025624,-0.007542,0.036323
0.017862,-0.00267,-0.008103,0.005001,0.008823,0.026382,0.02618,0.002248,-0.022571,0.017588,-0.014492,-0.00135,-0.022642,-0.011423,0.003808,-0.000056,-0.017094,0.027185,0.001481,0.002499,0.02074,-0.005658,-0.002632,-0.010985,-0.008495,0.014322,-0.000548,-0.025513,-0.045868,0.013714,-0.024006,-0.009578,0.010818,0.003397,-0.007927,-0.018593,-0.01191,0.012423,0.021385,-0.026049,0.011406
-0.009655,0.014354,0.003024,0.001933,-0.013536,-0.022001,-0.03078,0.007846,0.023627,-0.012709,0.013757,-0.000881,0.020828,0.031316,-0.007179,0.004106,0.024551,-0.022092,0.006272,-0.003199,-0.020507,0.004559,0.017558,0.013473,0.003324,-0.005052,0.015008,0.02128,0.04618,-0.020401,0.037061,0.01283,-0.011845,-0.016041,0.015496,0.023528,0.004563,-0.008764,-0.038768,0.023135,-0.004665
0.043173,0.009696,0.018645,0.022496,0.00142,0.002297,-0.005235,0.030123,0.015598,-0.017404,-0.023769,-0.00363,-0.013975,0.025282,-0.030763,0.011553,0.029468,0.00369,-0.003497,0.011716,-0.005075,-0.003865,-0.008412,0.048695,0.007256,0.012745,0.023385,-0.01981,0.007304,-0.010064,0.033178,-0.002266,0.009961,-0.015102,-0.007027,-0.003242,-0.033105,-0.006234,-0.044339,0.010673,0.018273
0.034919,-0.014496,-0.003549,0.00078,0.008585,0.036737,0.031899,0.007521,-0.029979,0.024711,-0.021072,-0.001597,-0.024327,-0.005556,-0.019007,-0.000503,-0.016984,0.022958,-0.006492,0.016296,0.030063,-0.005759,-0.008159,-0.001172,-0.01004,0.017133,-0.004644,-0.04348,-0.048398,0.006161,-0.009608,-0.019739,0.014867,0.002896,-0.01123,-0.025397,-0.022872,0.001979,0.00345,-0.027204,0.009214
