# # Time 	 h_plus 	 h_cross 
# 
-1.360000000000000000e+02	-2.138345522111599617e-01	-3.981352422428542648e-02
-1.350000000000000000e+02	-2.174120729507120486e-01	-1.458910846673516261e-02
-1.340000000000000000e+02	-2.180258135323947799e-01	1.100069341336340316e-02
-1.330000000000000000e+02	-2.156312100742434346e-01	3.660808271383995949e-02
-1.320000000000000000e+02	-2.102236412060105863e-01	6.187871850103621868e-02
-1.310000000000000000e+02	-2.018360937622169227e-01	8.645451763247714860e-02
-1.300000000000000000e+02	-1.905503290769340052e-01	1.099815896703000562e-01
-1.290000000000000000e+02	-1.764902673068272643e-01	1.321120475148313267e-01
-1.280000000000000000e+02	-1.598201247516118917e-01	1.525146017825519673e-01
-1.270000000000000000e+02	-1.407435019335638859e-01	1.708766933710675340e-01
-1.260000000000000000e+02	-1.195032933009262249e-01	1.869076480353667469e-01
-1.250000000000000000e+02	-9.637838165426994286e-02	2.003448560076981078e-01
-1.240000000000000000e+02	-7.168051465022345914e-02	2.109583294548851018e-01
-1.230000000000000000e+02	-4.575257889246183568e-02	2.185545152426940918e-01
-1.220000000000000000e+02	-1.896019801323862997e-02	2.229817029998092115e-01
-1.210000000000000000e+02	8.313458810493801546e-03	2.241319963112216040e-01
-1.200000000000000000e+02	3.566840936797557871e-02	2.219433186494752241e-01
-1.190000000000000000e+02	6.269530984936234896e-02	2.164022521437885260e-01
-1.180000000000000000e+02	8.898133434020766286e-02	2.075455789452916588e-01
-1.170000000000000000e+02	1.141150653589304426e-01	1.954593090472876715e-01
-1.160000000000000000e+02	1.376928848688592499e-01	1.802811575343839512e-01
-1.150000000000000000e+02	1.593324784935659377e-01	1.622053121150026089e-01
-1.140000000000000000e+02	1.786706484786801663e-01	1.414700713464772941e-01
-1.130000000000000000e+02	1.953722831337791899e-01	1.183600530029107756e-01
-1.120000000000000000e+02	2.091364745667771419e-01	9.320274464849763463e-02
-1.110000000000000000e+02	2.197015467049205917e-01	6.636591983295106467e-02
-1.100000000000000000e+02	2.268512053483993651e-01	3.825172343954577614e-02
